ascat_1,ascat_2,ascat_3,date
-65.0525,135.4903,1,2017069
-65.0525,135.4903,1,2017070
-65.0525,135.4903,1,2017071
-65.0525,135.4903,1,2017072
-65.0525,135.4903,1,2017073
-65.0525,135.4903,1,2017074
-65.0525,135.4903,1,2017075
-65.0525,135.4903,1,2017076
-65.0525,135.4903,1,2017077
-65.0525,135.4903,1,2017078
-65.045,135.4422,1,2017079
-65.045,135.4422,1,2017080
-65.045,135.4422,1,2017081
-65.045,135.4422,1,2017082
-65.045,135.4422,1,2017083
-65.0605,135.4061,1,2017084
-65.0832,135.5493,1,2017085
-65.0832,135.5493,0,2017086
-65.0832,135.5493,1,2017087
-65.0832,135.5493,1,2017088
-65.0832,135.5493,1,2017089
-65.0832,135.5493,1,2017090
-65.0832,135.5493,1,2017091
-65.0832,135.5493,1,2017092
-65.0142,135.3832,1,2017093
-65.0142,135.3832,1,2017094
-65.0142,135.3832,1,2017095
-65.0471,135.3884,0,2017096
-65.0799,135.3937,1,2017097
-65.0799,135.3937,1,2017098
-65.0799,135.3937,1,2017099
-65.0799,135.3937,0,2017100
-65.0799,135.3937,1,2017101
-65.0799,135.3937,1,2017102
-65.0799,135.3937,1,2017103
-65.0799,135.3937,1,2017104
-65.0799,135.3937,1,2017105
-65.0799,135.3937,1,2017106
-65.0799,135.3937,0,2017107
-65.0799,135.3937,1,2017108
-65.0799,135.3937,1,2017109
-65.0799,135.3937,1,2017110
-65.0799,135.3937,0,2017111
-65.0799,135.3937,1,2017112
-65.0799,135.3937,1,2017113
-65.0799,135.3937,1,2017114
-65.0799,135.3937,1,2017115
-65.0799,135.3937,0,2017116
-65.0799,135.3937,1,2017117
-65.0799,135.3937,1,2017118
-65.0799,135.3937,1,2017119
-65.0799,135.3937,1,2017120
-65.0799,135.3937,1,2017121
-65.0799,135.3937,0,2017122
-65.0799,135.3937,1,2017123
-65.0799,135.3937,1,2017124
-65.0799,135.3937,1,2017125
-65.0799,135.3937,1,2017126
-65.0799,135.3937,1,2017127
-65.0799,135.3937,0,2017128
-65.0799,135.3937,1,2017129
-65.0799,135.3937,1,2017130
-65.0799,135.3937,1,2017131
-65.0799,135.3937,0,2017132
-65.0799,135.3937,1,2017133
-65.0799,135.3937,1,2017134
-65.0799,135.3937,1,2017135
-65.0799,135.3937,1,2017136
-65.0799,135.3937,1,2017137
-65.0381,135.5071,0,2017138
-64.9963,135.6205,1,2017139
-64.9963,135.6205,0,2017140
-64.9963,135.6205,1,2017141
-64.9963,135.6205,1,2017142
-64.9963,135.6205,1,2017143
-64.9963,135.6205,1,2017144
-64.9963,135.6205,1,2017145
-64.9607,135.5276,0,2017146
-64.8981,135.2956,1,2017147
-64.8395,134.6501,1,2017148
-64.9044,134.629,1,2017149
-64.9044,134.629,1,2017150
-64.9044,134.629,1,2017151
